FileType	fastq	Read submission file type									
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	library_layout	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5
SE006	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE006_R1.fastq.gz	4fcc1e33a251e90e80fdca9e05a5e84d	bac1_true_SE006_R2.fastq.gz	e583ff38ed0533edc85a8f787c0f7910
SE007	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE007_R1.fastq.gz	d960fdf6b0bb64e74d42ff7580aa7eca	bac1_true_SE007_R2.fastq.gz	3aa33337c4d5cf0c634dfebffe5bb5a4
SE008	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE008_R1.fastq.gz	87446c600418d0d74726c491f215c7a8	bac1_true_SE008_R2.fastq.gz	7f9383b3539bc8dcbd0164ab14d7b7d8
SE009	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE009_R1.fastq.gz	2ce6db55d8a0d464c95fcdfa16530a72	bac1_true_SE009_R2.fastq.gz	a107f49ba3334e5dfe78252e46ebc274
SE010	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE010_R1.fastq.gz	9ab0fcafa4c9b3b87886372013e03b61	bac1_true_SE010_R2.fastq.gz	f63a7060e505a87d83f04f60e2c4f7a2
SE011	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE011_R1.fastq.gz	c343a59ce9d93355c5b509b99cb04385	bac1_true_SE011_R2.fastq.gz	93ddbadf1a2b1717c75e37d0bc2aa7d2
SE012	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE012_R1.fastq.gz	53846bab5cd5499c331883520eb5adc3	bac1_true_SE012_R2.fastq.gz	a55540d0193d510b678c66b18250c998
SE013	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE013_R1.fastq.gz	f598efc75d389491a9739017a06a7b46	bac1_true_SE013_R2.fastq.gz	861e6263efbd5e644e0e4312458c9aeb
SE014	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE014_R1.fastq.gz	dc90762a13ec1daa26fe59429de233f5	bac1_true_SE014_R2.fastq.gz	ac96d199ab188e22f853c19d5b46911c
SE015	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE015_R1.fastq.gz	f90eb33ccaeb65eab6cb7ead5d581804	bac1_true_SE015_R2.fastq.gz	4c843fc22654d953c25a06b45d4c4e8d
SE016	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE016_R1.fastq.gz	921ab7420106192ce9c0463a429de7e4	bac1_true_SE016_R2.fastq.gz	56c6698dde49fcbcd7f5c3da44d6482a
SE017	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE017_R1.fastq.gz	d5ea2a4ebfdb1c54ce77b06a3fa274c6	bac1_true_SE017_R2.fastq.gz	1748d2b71450c32fc225b19304e0941f
SE018	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE018_R1.fastq.gz	7dcfa15de57669c7a4af57b37c48c015	bac1_true_SE018_R2.fastq.gz	b0e95dc8eca91ae04c638fe0987faaa4
SE019	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE019_R1.fastq.gz	3e340e9910361c0d6cd365418e77537e	bac1_true_SE019_R2.fastq.gz	e4cd0e9eb44b2d0d604fa8bc95a91fdb
SE020	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE020_R1.fastq.gz	133abfda89a887c3502bbfa12be698c2	bac1_true_SE020_R2.fastq.gz	f0d913a22b8f9adde8e9a0fee144f1ed
SE021	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE021_R1.fastq.gz	3caf2d13ead7d0280dbcfc8ae29699da	bac1_true_SE021_R2.fastq.gz	1d72453f4a5e06b6289cb61dc55d6451
SE022	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE022_R1.fastq.gz	7386ee6a57f0b7c4fe3164b08433c647	bac1_true_SE022_R2.fastq.gz	0764b4f0cce68b21f66f05068294d132
SE023	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE023_R1.fastq.gz	c68ac536b5ee3d9ce28f05c47856317a	bac1_true_SE023_R2.fastq.gz	8a62615ddea6bc952705d3cce2435f43
SE024	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE024_R1.fastq.gz	7846d0dfd24d5347f3b558378ec9184b	bac1_true_SE024_R2.fastq.gz	8ecbcfe5e5763b9dad1970c7c81902b1
SE025	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE025_R1.fastq.gz	961d2b558d959fbcf438c95dbab6f79b	bac1_true_SE025_R2.fastq.gz	6b1cf4d749658355ba763e53f53f7837
SE026	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE026_R1.fastq.gz	2ffd84e7d4b234a58c63a52410b1f163	bac1_true_SE026_R2.fastq.gz	a4afcc55cf313d83af79483adf65adb6
SE027	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE027_R1.fastq.gz	15e741cd05d963ed3000440c1487cde1	bac1_true_SE027_R2.fastq.gz	9292703157ca50f019dd931ec6bf89ed
SE028	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE028_R1.fastq.gz	add7f273a6c5fc74d28e6113866b6d9f	bac1_true_SE028_R2.fastq.gz	6884367bbd2d05490a3dbfe8aca157c8
SE029	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE029_R1.fastq.gz	0269a74d02c97d37f49981e53e701bb9	bac1_true_SE029_R2.fastq.gz	8e8a927e37355ea5eb62a70751538d32
SE030	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE030_R1.fastq.gz	304e0c3548dd3f36146f68f666834e00	bac1_true_SE030_R2.fastq.gz	935a64ee1264fdc681059206019ef71a
SE031	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE031_R1.fastq.gz	aca341d1483b0caa326ae2a1cc0960fd	bac1_true_SE031_R2.fastq.gz	e3119290e62be70f09c44a5e13eb57e8
SE032	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE032_R1.fastq.gz	c6f728652ac7e9a6ed6cd962ae54bc08	bac1_true_SE032_R2.fastq.gz	f5fd2f43ee1915e197f49768e5e62f20
SE033	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE033_R1.fastq.gz	65cf8744232715366f320d5d72f2fabc	bac1_true_SE033_R2.fastq.gz	d90221bf55218ecc444bb6276c1c66f5
SE034	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE034_R1.fastq.gz	bb98c226657d244d27707443b59c38d3	bac1_true_SE034_R2.fastq.gz	41c24d8d9a4f3a022f44f55135b0f399
SE035	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE035_R1.fastq.gz	e2383fdd85fa7689f2de6c329afa623b	bac1_true_SE035_R2.fastq.gz	162c3c38b08149148bc375bca38c4286
SE036	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE036_R1.fastq.gz	55413da6d3875c4f6600fcf53f3ee963	bac1_true_SE036_R2.fastq.gz	16272ea83e526f77565c243a9bf2226a
SE037	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE037_R1.fastq.gz	be04318fde328ee638878d8073d4dff3	bac1_true_SE037_R2.fastq.gz	4f121f9a3aef77874f330f593482320a
SE038	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE038_R1.fastq.gz	3c9e970c07ee7c66f16e3baa543e0e91	bac1_true_SE038_R2.fastq.gz	4c507cbcf24255ed68489481e6584da3
SE039	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE039_R1.fastq.gz	5dbc5b745e65b87688d6d89448db6da2	bac1_true_SE039_R2.fastq.gz	ad67696b91281034397508dc9a6b4c6b
SE040	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE040_R1.fastq.gz	eee9db6d63893795951e43a98ad0e5ea	bac1_true_SE040_R2.fastq.gz	d8ad98a109ef691334a9310459c78868
SE041	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE041_R1.fastq.gz	a93e0368830646c954bac646daaf077c	bac1_true_SE041_R2.fastq.gz	b499e18839373016d47cbf5893593ac1
SE042	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE042_R1.fastq.gz	05947e42362fb3f7ed26cdb35636617c	bac1_true_SE042_R2.fastq.gz	17ce600c7a0ca682f7734f5043a513b8
SE043	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE043_R1.fastq.gz	9da478ab307357cba6c7f9ae84fe235c	bac1_true_SE043_R2.fastq.gz	8916f4df60622c10e70332f9e5815e2e
SE044	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE044_R1.fastq.gz	e571a4f219686381c9e0f8f5fed86ae6	bac1_true_SE044_R2.fastq.gz	484061d57b36602ab06be5d2520658c1
SE045	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE045_R1.fastq.gz	a5229e397fbc6ab897fad39a4ab96865	bac1_true_SE045_R2.fastq.gz	999da019c47562be80dd9d23f9030a96
SE046	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE046_R1.fastq.gz	1cf37628cf311e1bf231f6d75c6cba35	bac1_true_SE046_R2.fastq.gz	8bf3ee797c66ea79d275832044fbdbd6
SE047	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE047_R1.fastq.gz	7e3367e572a212f96eb300a971a78acd	bac1_true_SE047_R2.fastq.gz	f16945ec7bedb61a5ef8c95c6fa1c16f
SE048	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE048_R1.fastq.gz	5defe38234018a3a3874785822f7f0cd	bac1_true_SE048_R2.fastq.gz	52f2e8cdff5a95520ef297ff690efa35
SE049	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE049_R1.fastq.gz	0ac2a272d2de4adfa01220294e0cd924	bac1_true_SE049_R2.fastq.gz	8504539e8eac14213ac92b9e457597a3
SE050	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE050_R1.fastq.gz	54fc683e039373776517950d459b2433	bac1_true_SE050_R2.fastq.gz	3ea3dc5704fb7d47fb55be7116929561
SE051	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE051_R1.fastq.gz	4781527a21188bb104acb8dd1212f589	bac1_true_SE051_R2.fastq.gz	7ad1deaf9a80d19751fb6f9270d874a0
SE052	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE052_R1.fastq.gz	5a0afd17a0204907498aa02565bec340	bac1_true_SE052_R2.fastq.gz	3e738a26c43162ead9946b53334f0f76
SE053	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE053_R1.fastq.gz	2540528fe02596d51928c9566a1dd42d	bac1_true_SE053_R2.fastq.gz	96fc7ea0d9cc92340a0b9f97792719f7
SE054	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE054_R1.fastq.gz	6b7a5ef791f6246b678a0e7ed612d657	bac1_true_SE054_R2.fastq.gz	2377e79456245b02e6d087d527872ac4
SE055	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE055_R1.fastq.gz	6fccbdc9de112b4e85976f11729017a5	bac1_true_SE055_R2.fastq.gz	71eee4e95463f1eb5240e45ddddf64e4
SE056	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE056_R1.fastq.gz	09b2e2c9ad8e9039bb794dfc3bba23bb	bac1_true_SE056_R2.fastq.gz	d29fb57af8d434a1e4ca03fb8587cb96
SE057	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE057_R1.fastq.gz	87acd9515aa4d847ac6898077cd8d19e	bac1_true_SE057_R2.fastq.gz	70f99cf9a48d4945db962f6173d05815
SE058	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE058_R1.fastq.gz	dda756b3762dd6a2283691400162df3c	bac1_true_SE058_R2.fastq.gz	dcb2b719ecfe13a532c7a1be115ba9e5
SE059	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE059_R1.fastq.gz	a86fbbc2db2d195197f92c7eaa9678cf	bac1_true_SE059_R2.fastq.gz	eba728c519f20664273c79a0de00fd7f
SE060	PRJEB56039	Illumina MiSeq	bac1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE060_R1.fastq.gz	c04ab02db43c21c109b69299132ba8a4	bac1_true_SE060_R2.fastq.gz	e90e57492b7ec33f417ba85772154cdc
SE061	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE061_R1.fastq.gz	dd5db8118e894d700633d4b06622e2db	bac1_true_SE061_R2.fastq.gz	c87bc48d3abd6f75fd02c28c953023c0
SE062	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE062_R1.fastq.gz	63d21560fc23711e8b5ee9bfef90f62c	bac1_true_SE062_R2.fastq.gz	39cb8cfd4f5255d39aee95e9b0c68939
SE063	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE063_R1.fastq.gz	98905edb3786c8f4fd12744411581e4e	bac1_true_SE063_R2.fastq.gz	92f3ccb107dcb1360f24d5eca77935bd
SE064	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE064_R1.fastq.gz	f9c3088b6d04084421ec8d82c1d5fd40	bac1_true_SE064_R2.fastq.gz	b5d666ffce84d3cab980ee60652faab2
SE065	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE065_R1.fastq.gz	b17204039c1b74987332510e0af14f52	bac1_true_SE065_R2.fastq.gz	ac2d1ab089a53d751d57432cb54f044a
SE066	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE066_R1.fastq.gz	de18b46dfd26c793e96a2421adbed600	bac1_true_SE066_R2.fastq.gz	b56607ecff89a82c52f6bd5ae0d2c554
SE067	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE067_R1.fastq.gz	3c5c3d6c95559ecbeb622ac7c61d11f8	bac1_true_SE067_R2.fastq.gz	1bf9d078c5799faa9087ecebec146ad9
SE068	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE068_R1.fastq.gz	802269d96242d0fa745b1d26380d2ddd	bac1_true_SE068_R2.fastq.gz	79840ad6f887e899fa86f022143a4f6a
SE069	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE069_R1.fastq.gz	fe57de7dca03c7fbd7d49b96f5b2db48	bac1_true_SE069_R2.fastq.gz	971034a0cd3989c67c6f3ea4a7046e45
SE070	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE070_R1.fastq.gz	126ddd81366955f143a812c77dcc81bd	bac1_true_SE070_R2.fastq.gz	9b50e9cece16d180269e9309a61c3b5b
SE071	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE071_R1.fastq.gz	c7d246eec25c124b5c8e5cfbbe517727	bac1_true_SE071_R2.fastq.gz	ed8aa9329f76ab84de73a032cf833823
SE072	PRJEB56039	Illumina MiSeq	bac1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE072_R1.fastq.gz	962f958bd67086e557d5adc409f384cd	bac1_true_SE072_R2.fastq.gz	468141d48e9572ac8a25488289311936
SE073	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE073_R1.fastq.gz	2570fa8301ec7127234181b43d3be54f	bac1_true_SE073_R2.fastq.gz	5852e7e9a715905bd7a60bcfe62e82a0
SE074	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE074_R1.fastq.gz	40ed1f51f18791a16b0d0c3487f8a3f3	bac1_true_SE074_R2.fastq.gz	41bc0208147ad32ea8a9ab726de57405
SE075	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE075_R1.fastq.gz	77f6cd0744c701a38dae1f7537000d65	bac1_true_SE075_R2.fastq.gz	d0bbd86bcc7f029d7e3379b97886a528
SE076	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE076_R1.fastq.gz	25c9a0776a926a514923fcae8067282e	bac1_true_SE076_R2.fastq.gz	3de47eb91eb3dcad3cfed7195cbb35c6
SE077	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE077_R1.fastq.gz	81b90a50e4afce84ee2314ef6429e6c9	bac1_true_SE077_R2.fastq.gz	d7aa8372c03eeb536819689bc459dac0
SE078	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE078_R1.fastq.gz	87ea2543172d6f49ca0186887a84faa8	bac1_true_SE078_R2.fastq.gz	0c796f631c2dd12d4d75cac65c7aa838
SE079	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE079_R1.fastq.gz	86c319e4510843611916cca65d4a42c0	bac1_true_SE079_R2.fastq.gz	c21802f0b3e0403c573e9cd8cf30784d
SE080	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE080_R1.fastq.gz	1ba1a8d153a0d86f3d0028e55446ae52	bac1_true_SE080_R2.fastq.gz	8b66b128c66b183e6e94d823487125ab
SE081	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE081_R1.fastq.gz	ac5646a617ba79ce72da4f864244bdba	bac1_true_SE081_R2.fastq.gz	8b8056c029972aa135ea70cd5bd681e1
SE082	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE082_R1.fastq.gz	b572d679547b8a7b8704c3e77bba42ce	bac1_true_SE082_R2.fastq.gz	aafcf12bad5f4dd83f7b7db29912ef44
SE083	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE083_R1.fastq.gz	4035df81ab4514fb92f28bbe88dc2349	bac1_true_SE083_R2.fastq.gz	80d982e5270913ca07212c10da942371
SE084	PRJEB56039	Illumina MiSeq	bac1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	bac1_true_SE084_R1.fastq.gz	36efe3c30cb645b485b0572e70bb4b6d	bac1_true_SE084_R2.fastq.gz	9fbda8499054cfcad41f194f26410b50
SE088	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE088_R1.fastq.gz	cd5f22f1cee0b18f6d233b220bb707eb	bac2_reverse_SE088_R2.fastq.gz	34d417a11827af6e970a6f30c63f00ce
SE089	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE089_R1.fastq.gz	fe2d2321d5f109f124b79d9e6c3cbd57	bac2_reverse_SE089_R2.fastq.gz	653b3bf33d61a62ee7e3c267246b3c9c
SE090	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE090_R1.fastq.gz	562174ac30db07b960efc6c6e29409fa	bac2_reverse_SE090_R2.fastq.gz	aa867be5e7e5dc19f711683ab2cae72f
SE091	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE091_R1.fastq.gz	294a5fcec5a1c5baa2bc30faa5a4b5ce	bac2_reverse_SE091_R2.fastq.gz	1a13e82dda6073c6adb853818d7a7ee2
SE092	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE092_R1.fastq.gz	e38294f003641edb0a9637d7c4e05bbb	bac2_reverse_SE092_R2.fastq.gz	a3a87bd4d01b041c84a1a67ab5c0a104
SE093	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE093_R1.fastq.gz	d0c888de2b7503250fd12502196bb338	bac2_reverse_SE093_R2.fastq.gz	3c9e993b155dca10dd333defa3ee8cd9
SE094	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE094_R1.fastq.gz	e31e5395e46ca9d3a2001e0281515b22	bac2_reverse_SE094_R2.fastq.gz	6d60dc70b2c2b60d3c1cce55c1c176ff
SE095	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE095_R1.fastq.gz	62583f866d7672ac36509053f8915c3c	bac2_reverse_SE095_R2.fastq.gz	8802cbba857b8f13b08e2a940e9774f4
SE096	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE096_R1.fastq.gz	69bc59d96466508f2f592afe3e362a89	bac2_reverse_SE096_R2.fastq.gz	9c15ba686c51de73768541cd465b9d87
SE097	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE097_R1.fastq.gz	cb90f90b88618626f057891eb0c6f52c	bac2_reverse_SE097_R2.fastq.gz	afe9a55eeacd3fc086ac162b97600cc4
SE098	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE098_R1.fastq.gz	0680d96875862e5bc66fce9a75a1ba65	bac2_reverse_SE098_R2.fastq.gz	7451e05d53b26cc854200d442deef1f9
SE099	PRJEB56039	Illumina MiSeq	bac2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE099_R1.fastq.gz	2ce99035b0e8f97570a0209b1bf65a54	bac2_reverse_SE099_R2.fastq.gz	e1d8bee9f2402efad16e1e890494260e
SE100	PRJEB56039	Illumina MiSeq	bac2_reverse_open_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE100_R1.fastq.gz	d791568daf1aa5bb425819c747661def	bac2_reverse_SE100_R2.fastq.gz	6caecd794877a933f8d408a8df14450b
SE101	PRJEB56039	Illumina MiSeq	bac2_reverse_open_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	bac2_reverse_SE101_R1.fastq.gz	a29e7f83f12bb07523df912e285dc468	bac2_reverse_SE101_R2.fastq.gz	9052f945746e8dc9e80f06d12e0171d2
